material,formula,type,chi_value_cgs,provenance
Landolt_Dia_Comp_5812,LD5812,molar,-45.594262357489015,measured
Landolt_Para_Comp_4286,LP4286,molar,10.860722664191634,measured
Landolt_Dia_Comp_1691,LD1691,molar,-54.168342840988394,measured
Landolt_Dia_Comp_4193,LD4193,molar,-72.62178978891873,measured
Landolt_Para_Comp_3801,LP3801,molar,71.3113114352258,measured
Landolt_Para_Comp_1842,LP1842,molar,77.97274765211411,measured
Landolt_Dia_Comp_3329,LD3329,molar,-26.23466483617243,measured
Landolt_Dia_Comp_4312,LD4312,molar,-59.527815807090384,measured
Landolt_Para_Comp_1768,LP1768,molar,684.893857113051,measured
Landolt_Para_Comp_3432,LP3432,molar,231.96830711139785,measured
Landolt_Para_Comp_486,LP486,molar,201.27028381697033,measured
Landolt_Para_Comp_425,LP425,molar,86.5869440224852,measured
Landolt_Dia_Comp_1528,LD1528,molar,-46.64611930552084,measured
Landolt_Dia_Comp_4929,LD4929,molar,-12.526946680004862,measured
Landolt_Para_Comp_4532,LP4532,molar,247.44754295340132,measured
Landolt_Dia_Comp_3535,LD3535,molar,-55.992392236997745,measured
Landolt_Para_Comp_1740,LP1740,molar,18.790359203134223,measured
Landolt_Para_Comp_4628,LP4628,molar,161.87932484432326,measured
Landolt_Dia_Comp_3732,LD3732,molar,-26.80750995999379,measured
Landolt_Para_Comp_209,LP209,molar,146.0385331939868,measured
Landolt_Dia_Comp_312,LD312,molar,-20.968181348107812,measured
Landolt_Para_Comp_5496,LP5496,molar,35.05322368369967,measured
Landolt_Dia_Comp_3985,LD3985,molar,-57.47364115803446,measured
Landolt_Dia_Comp_4990,LD4990,molar,-44.89325436998985,measured
Landolt_Para_Comp_367,LP367,molar,162.7913494335999,measured
Landolt_Dia_Comp_1866,LD1866,molar,-72.84973527731559,measured
Landolt_Para_Comp_5455,LP5455,molar,102.19176430089253,measured
Landolt_Para_Comp_5838,LP5838,molar,50.422398264491704,measured
Landolt_Para_Comp_1133,LP1133,molar,306.7641587551084,measured
Landolt_Para_Comp_2733,LP2733,molar,25.14059039423009,measured
Landolt_Para_Comp_2532,LP2532,molar,119.91519412503719,measured
Landolt_Para_Comp_5091,LP5091,molar,85.87906705564802,measured
Landolt_Para_Comp_473,LP473,molar,44.029664835944786,measured
Landolt_Para_Comp_5829,LP5829,molar,256.365114868188,measured
Landolt_Para_Comp_409,LP409,molar,319.81105214859394,measured
Landolt_Dia_Comp_1761,LD1761,molar,-52.91985770181133,measured
Landolt_Dia_Comp_5112,LD5112,molar,-21.20998745593175,measured
Landolt_Para_Comp_2620,LP2620,molar,15.693331368061337,measured
Landolt_Dia_Comp_5939,LD5939,molar,-48.24175487281906,measured
Landolt_Para_Comp_888,LP888,molar,151.65602456394583,measured
Landolt_Para_Comp_2811,LP2811,molar,76.39593126245468,measured
Landolt_Para_Comp_1946,LP1946,molar,24.19299069892451,measured
Landolt_Dia_Comp_3061,LD3061,molar,-44.766075648250165,measured
Landolt_Dia_Comp_5731,LD5731,molar,-42.36075737485134,measured
Landolt_Dia_Comp_445,LD445,molar,-41.29584360236711,measured
Landolt_Dia_Comp_5092,LD5092,molar,-29.94184503131922,measured
Landolt_Dia_Comp_409,LD409,molar,-33.275153183839066,measured
Landolt_Para_Comp_3776,LP3776,molar,20.36941294062742,measured
Landolt_Para_Comp_2748,LP2748,molar,72.6623331048676,measured
Landolt_Dia_Comp_4254,LD4254,molar,-56.71757007436228,measured
Landolt_Dia_Comp_982,LD982,molar,-29.326268612264514,measured
Landolt_Para_Comp_155,LP155,molar,128.43397314216827,measured
Landolt_Dia_Comp_2224,LD2224,molar,-35.68624766599374,measured
Landolt_Dia_Comp_5928,LD5928,molar,-43.379033884790324,measured
Landolt_Para_Comp_23,LP23,molar,79.66465622337618,measured
Landolt_Para_Comp_5871,LP5871,molar,532.8055268530269,measured
Landolt_Dia_Comp_2314,LD2314,molar,-30.83864272803269,measured
Landolt_Para_Comp_1110,LP1110,molar,36.2075843645036,measured
Landolt_Dia_Comp_2552,LD2552,molar,-76.14891431609576,measured
Landolt_Dia_Comp_856,LD856,molar,-47.922511654934645,measured
Landolt_Para_Comp_3257,LP3257,molar,374.06250057208644,measured
Landolt_Para_Comp_2459,LP2459,molar,52.2054507310354,measured
Landolt_Dia_Comp_3691,LD3691,molar,-50.79443175706318,measured
Landolt_Dia_Comp_3244,LD3244,molar,-62.55611638956598,measured
Landolt_Dia_Comp_363,LD363,molar,-47.341329766244485,measured
Landolt_Para_Comp_5347,LP5347,molar,398.6715098736568,measured
Landolt_Dia_Comp_4009,LD4009,molar,-85.72761373671996,measured
Landolt_Dia_Comp_4729,LD4729,molar,-68.92560342224397,measured
Landolt_Dia_Comp_596,LD596,molar,-67.64871882818665,measured
Landolt_Dia_Comp_2565,LD2565,molar,-59.097252703138906,measured
Landolt_Dia_Comp_2669,LD2669,molar,-73.15813874175865,measured
Landolt_Dia_Comp_1278,LD1278,molar,-21.74100377960276,measured
Landolt_Para_Comp_2588,LP2588,molar,21.902646358639984,measured
Landolt_Para_Comp_879,LP879,molar,202.49157571613935,measured
Landolt_Dia_Comp_5280,LD5280,molar,-51.64137638987544,measured
Landolt_Para_Comp_5000,LP5000,molar,131.80614532529063,measured
Landolt_Para_Comp_2204,LP2204,molar,182.8660259076098,measured
Landolt_Para_Comp_5888,LP5888,molar,15.88778291854338,measured
Landolt_Para_Comp_1005,LP1005,molar,624.9318837345876,measured
Landolt_Para_Comp_632,LP632,molar,111.48166433076504,measured
Landolt_Dia_Comp_595,LD595,molar,-73.58133694744396,measured
Landolt_Para_Comp_5358,LP5358,molar,121.09187129278395,measured
Landolt_Para_Comp_3316,LP3316,molar,37.158488621234284,measured
Landolt_Dia_Comp_1956,LD1956,molar,-73.50435452044246,measured
Landolt_Para_Comp_2008,LP2008,molar,237.80197660529768,measured
Landolt_Para_Comp_4750,LP4750,molar,210.81708377709018,measured
Landolt_Dia_Comp_2371,LD2371,molar,-69.4112387953795,measured
Landolt_Dia_Comp_472,LD472,molar,-70.58735652617032,measured
Landolt_Dia_Comp_4758,LD4758,molar,-40.483834280078725,measured
Landolt_Para_Comp_932,LP932,molar,173.3090503135351,measured
Landolt_Para_Comp_1200,LP1200,molar,54.28618645482025,measured
Landolt_Dia_Comp_844,LD844,molar,-60.50869229502368,measured
Landolt_Dia_Comp_4747,LD4747,molar,-44.59844555273363,measured
Landolt_Para_Comp_4823,LP4823,molar,60.518577758127854,measured
Landolt_Dia_Comp_2034,LD2034,molar,-46.73207593478495,measured
Landolt_Dia_Comp_4656,LD4656,molar,-36.66380642091168,measured
Landolt_Para_Comp_5482,LP5482,molar,80.96988705724306,measured
Landolt_Dia_Comp_3873,LD3873,molar,-37.50425834411307,measured
Landolt_Dia_Comp_1477,LD1477,molar,-47.65628701027718,measured
Landolt_Para_Comp_2635,LP2635,molar,260.744104721794,measured
Landolt_Dia_Comp_2410,LD2410,molar,-33.30604165263252,measured
Landolt_Dia_Comp_1964,LD1964,molar,-37.24475477539701,measured
Landolt_Para_Comp_5547,LP5547,molar,221.43478915650604,measured
Landolt_Para_Comp_2584,LP2584,molar,113.46342768185525,measured
Landolt_Para_Comp_4591,LP4591,molar,265.4481520268567,measured
Landolt_Dia_Comp_3580,LD3580,molar,-36.28108957933197,measured
Landolt_Dia_Comp_4068,LD4068,molar,-46.13953824036979,measured
Landolt_Para_Comp_2438,LP2438,molar,171.76582319404017,measured
Landolt_Dia_Comp_5037,LD5037,molar,-76.86328166956747,measured
Landolt_Dia_Comp_4123,LD4123,molar,-69.4044466330148,measured
Landolt_Dia_Comp_5773,LD5773,molar,-41.09450392355658,measured
Landolt_Para_Comp_4395,LP4395,molar,77.13995062542861,measured
Landolt_Dia_Comp_2480,LD2480,molar,-23.59231965685218,measured
Landolt_Dia_Comp_5697,LD5697,molar,-90.36698539835999,measured
Landolt_Dia_Comp_3643,LD3643,molar,-28.08793644434962,measured
Landolt_Para_Comp_324,LP324,molar,29.961215790165955,measured
Landolt_Dia_Comp_4992,LD4992,molar,-65.97645590994512,measured
Landolt_Para_Comp_580,LP580,molar,90.16141094476976,measured
Landolt_Para_Comp_5331,LP5331,molar,78.99657787933866,measured
Landolt_Para_Comp_4619,LP4619,molar,168.5386191773406,measured
Landolt_Dia_Comp_3642,LD3642,molar,-30.119750636135414,measured
Landolt_Dia_Comp_2065,LD2065,molar,-73.26833983307566,measured
Landolt_Para_Comp_1134,LP1134,molar,14.510772792943094,measured
Landolt_Dia_Comp_2287,LD2287,molar,-61.30654826715684,measured
Landolt_Para_Comp_3392,LP3392,molar,90.25403921906687,measured
Landolt_Dia_Comp_5527,LD5527,molar,-1.0,measured
Landolt_Para_Comp_3016,LP3016,molar,560.3506777747142,measured
Landolt_Para_Comp_3658,LP3658,molar,98.33611366587043,measured
Landolt_Para_Comp_3024,LP3024,molar,208.11051597205568,measured
Landolt_Para_Comp_1710,LP1710,molar,384.0427853025072,measured
Landolt_Dia_Comp_1986,LD1986,molar,-101.84404447933278,measured
Landolt_Para_Comp_4073,LP4073,molar,268.1257492252128,measured
Landolt_Dia_Comp_4523,LD4523,molar,-57.406530813510194,measured
Landolt_Para_Comp_52,LP52,molar,355.59608154751993,measured
Landolt_Para_Comp_1040,LP1040,molar,104.14230522317493,measured
Landolt_Para_Comp_1163,LP1163,molar,540.075269700447,measured
Landolt_Para_Comp_2383,LP2383,molar,135.57563685639434,measured
Landolt_Dia_Comp_1144,LD1144,molar,-46.63238153707226,measured
Landolt_Para_Comp_5748,LP5748,molar,290.2825613619697,measured
Landolt_Dia_Comp_1076,LD1076,molar,-88.15697367850221,measured
Landolt_Dia_Comp_2757,LD2757,molar,-65.09065731981215,measured
Landolt_Dia_Comp_3534,LD3534,molar,-33.389128595989234,measured
Landolt_Para_Comp_5045,LP5045,molar,34.072467428358195,measured
Landolt_Para_Comp_91,LP91,molar,210.34235576675843,measured
Landolt_Para_Comp_2148,LP2148,molar,482.5740855068184,measured
Landolt_Para_Comp_1889,LP1889,molar,210.596679275517,measured
Landolt_Dia_Comp_5692,LD5692,molar,-24.449368877630352,measured
Landolt_Dia_Comp_85,LD85,molar,-65.61019983257054,measured
Landolt_Para_Comp_2264,LP2264,molar,66.0879755162297,measured
Landolt_Dia_Comp_5712,LD5712,molar,-58.71785854448846,measured
Landolt_Para_Comp_1686,LP1686,molar,277.6055506399859,measured
Landolt_Para_Comp_3354,LP3354,molar,211.69540766686256,measured
Landolt_Dia_Comp_3664,LD3664,molar,-44.00129057715029,measured
Landolt_Para_Comp_3449,LP3449,molar,232.17162131434145,measured
Landolt_Para_Comp_268,LP268,molar,86.13225089718175,measured
Landolt_Dia_Comp_4368,LD4368,molar,-45.614949751037024,measured
Landolt_Dia_Comp_2910,LD2910,molar,-41.30628738768544,measured
Landolt_Para_Comp_1117,LP1117,molar,192.2898327884934,measured
Landolt_Para_Comp_3977,LP3977,molar,161.77097630980157,measured
Landolt_Dia_Comp_5748,LD5748,molar,-46.293618292975,measured
Landolt_Para_Comp_5480,LP5480,molar,165.80243592013954,measured
Landolt_Dia_Comp_5672,LD5672,molar,-46.30152532754641,measured
Landolt_Dia_Comp_3366,LD3366,molar,-4.0817966495401805,measured
Landolt_Para_Comp_3202,LP3202,molar,67.61663876661561,measured
Landolt_Dia_Comp_3793,LD3793,molar,-52.8783960076723,measured
Landolt_Para_Comp_358,LP358,molar,12.993627604774268,measured
Landolt_Dia_Comp_5830,LD5830,molar,-56.77098005675023,measured
Landolt_Dia_Comp_262,LD262,molar,-44.45509873563318,measured
Landolt_Para_Comp_4170,LP4170,molar,83.59700443764851,measured
Landolt_Dia_Comp_1014,LD1014,molar,-60.24704707904823,measured
Landolt_Para_Comp_5485,LP5485,molar,159.54745183036107,measured
Landolt_Dia_Comp_2366,LD2366,molar,-9.23189028139614,measured
Landolt_Dia_Comp_4427,LD4427,molar,-1.0,measured
Landolt_Para_Comp_4986,LP4986,molar,365.7945090814028,measured
Landolt_Para_Comp_5151,LP5151,molar,261.05020578594156,measured
Landolt_Dia_Comp_990,LD990,molar,-81.99229040094794,measured
Landolt_Para_Comp_2244,LP2244,molar,495.14325864928935,measured
Landolt_Para_Comp_5624,LP5624,molar,97.91823455746075,measured
Landolt_Para_Comp_1376,LP1376,molar,33.142483576999396,measured
Landolt_Para_Comp_2007,LP2007,molar,143.49121499567204,measured
Landolt_Dia_Comp_738,LD738,molar,-94.9534426602862,measured
Landolt_Dia_Comp_4795,LD4795,molar,-56.69557292356803,measured
Landolt_Dia_Comp_4556,LD4556,molar,-64.48565669890199,measured
Landolt_Dia_Comp_3027,LD3027,molar,-45.01335564146595,measured
Landolt_Dia_Comp_197,LD197,molar,-12.58219108081881,measured
Landolt_Dia_Comp_644,LD644,molar,-54.793810809606676,measured
Landolt_Dia_Comp_5375,LD5375,molar,-77.48197194935535,measured
Landolt_Dia_Comp_3680,LD3680,molar,-69.0329687175867,measured
Landolt_Para_Comp_5847,LP5847,molar,331.72377299001994,measured
Landolt_Dia_Comp_3392,LD3392,molar,-45.454756942749206,measured
Landolt_Dia_Comp_287,LD287,molar,-48.49816323061005,measured
Landolt_Para_Comp_4656,LP4656,molar,41.189209543316544,measured
Landolt_Dia_Comp_3506,LD3506,molar,-63.317248850019965,measured
Landolt_Para_Comp_4478,LP4478,molar,52.03862268865383,measured
Landolt_Dia_Comp_5892,LD5892,molar,-35.769666646403664,measured
Landolt_Dia_Comp_3565,LD3565,molar,-46.68468026887493,measured
Landolt_Para_Comp_2566,LP2566,molar,59.941872013468746,measured
Landolt_Para_Comp_60,LP60,molar,122.36263316617504,measured
Landolt_Para_Comp_5774,LP5774,molar,63.51002634220155,measured
Landolt_Para_Comp_4778,LP4778,molar,28.832109836029645,measured
Landolt_Dia_Comp_1236,LD1236,molar,-16.55708784419683,measured
Landolt_Dia_Comp_2850,LD2850,molar,-45.858366992461775,measured
Landolt_Dia_Comp_3878,LD3878,molar,-28.940146672315308,measured
Landolt_Dia_Comp_5972,LD5972,molar,-74.87178285747436,measured
Landolt_Para_Comp_1798,LP1798,molar,55.12849507079878,measured
Landolt_Para_Comp_3788,LP3788,molar,49.52498593912156,measured
Landolt_Dia_Comp_2255,LD2255,molar,-51.56610287790589,measured
Landolt_Dia_Comp_80,LD80,molar,-67.98250715693435,measured
Landolt_Dia_Comp_4323,LD4323,molar,-68.58284228411466,measured
Landolt_Para_Comp_4010,LP4010,molar,72.05532557062892,measured
Landolt_Para_Comp_400,LP400,molar,358.9875702825123,measured
Landolt_Para_Comp_1948,LP1948,molar,127.32657757304017,measured
Landolt_Dia_Comp_3575,LD3575,molar,-69.64066206621699,measured
Landolt_Para_Comp_1722,LP1722,molar,16.205462536558787,measured
Landolt_Para_Comp_927,LP927,molar,168.84203907902577,measured
Landolt_Dia_Comp_1043,LD1043,molar,-73.6481125870844,measured
Landolt_Para_Comp_5833,LP5833,molar,235.6202832392603,measured
Landolt_Para_Comp_4238,LP4238,molar,90.68054617976111,measured
Landolt_Dia_Comp_3798,LD3798,molar,-41.08981659690533,measured
Landolt_Para_Comp_1938,LP1938,molar,70.63030465008424,measured
Landolt_Para_Comp_2728,LP2728,molar,208.50857493874523,measured
Landolt_Dia_Comp_582,LD582,molar,-32.83068504617792,measured
Landolt_Para_Comp_1599,LP1599,molar,46.181075291498445,measured
Landolt_Para_Comp_5003,LP5003,molar,555.6674473545535,measured
Landolt_Dia_Comp_2712,LD2712,molar,-53.598359631880285,measured
Landolt_Dia_Comp_1092,LD1092,molar,-35.36133171174637,measured
Landolt_Para_Comp_1439,LP1439,molar,105.00348501161261,measured
Landolt_Para_Comp_1783,LP1783,molar,662.8303031944727,measured
Landolt_Dia_Comp_2959,LD2959,molar,-65.7384979977324,measured
Landolt_Dia_Comp_1440,LD1440,molar,-80.12154770630559,measured
Landolt_Dia_Comp_2717,LD2717,molar,-61.86969858781737,measured
Landolt_Para_Comp_4349,LP4349,molar,230.61600955763248,measured
Landolt_Para_Comp_359,LP359,molar,318.5726352536284,measured
Landolt_Para_Comp_3512,LP3512,molar,19.92195433188362,measured
Landolt_Dia_Comp_3730,LD3730,molar,-9.566472588974165,measured
Landolt_Dia_Comp_3218,LD3218,molar,-48.85929967263839,measured
Landolt_Para_Comp_5488,LP5488,molar,18.14696750299929,measured
Landolt_Para_Comp_3561,LP3561,molar,19.112387327656535,measured
Landolt_Para_Comp_778,LP778,molar,129.24721629051572,measured
Landolt_Dia_Comp_3887,LD3887,molar,-30.759818881069826,measured
Landolt_Dia_Comp_2526,LD2526,molar,-32.91365312788159,measured
Landolt_Para_Comp_4572,LP4572,molar,247.51211118454066,measured
Landolt_Dia_Comp_4519,LD4519,molar,-45.36224809771552,measured
Landolt_Dia_Comp_5646,LD5646,molar,-57.055587026382746,measured
Landolt_Para_Comp_192,LP192,molar,91.55515351743371,measured
Landolt_Dia_Comp_1725,LD1725,molar,-48.17175636904739,measured
Landolt_Dia_Comp_3545,LD3545,molar,-58.57779275315404,measured
Landolt_Dia_Comp_5891,LD5891,molar,-32.44369076954372,measured
Landolt_Dia_Comp_3842,LD3842,molar,-5.904726240338796,measured
Landolt_Dia_Comp_4411,LD4411,molar,-86.55866698368067,measured
Landolt_Para_Comp_4624,LP4624,molar,34.82819547918099,measured
Landolt_Para_Comp_1621,LP1621,molar,40.52909551215859,measured
Landolt_Para_Comp_4244,LP4244,molar,126.1038244615467,measured
Landolt_Para_Comp_5753,LP5753,molar,22.612887363404944,measured
Landolt_Dia_Comp_289,LD289,molar,-55.745692920509,measured
Landolt_Dia_Comp_1167,LD1167,molar,-56.09915408740886,measured
Landolt_Dia_Comp_1365,LD1365,molar,-88.10233638247863,measured
Landolt_Dia_Comp_1199,LD1199,molar,-16.611924063378943,measured
Landolt_Para_Comp_5672,LP5672,molar,95.23011395109083,measured
Landolt_Dia_Comp_5381,LD5381,molar,-3.8808016196402235,measured
Landolt_Para_Comp_1066,LP1066,molar,535.5824455839297,measured
Landolt_Para_Comp_3843,LP3843,molar,129.97380226751707,measured
Landolt_Dia_Comp_4184,LD4184,molar,-36.025064623807836,measured
Landolt_Dia_Comp_2653,LD2653,molar,-23.516678168873856,measured
Landolt_Dia_Comp_2431,LD2431,molar,-91.28109498150928,measured
Landolt_Para_Comp_1203,LP1203,molar,120.05765338777505,measured
Landolt_Dia_Comp_1642,LD1642,molar,-68.14564247879176,measured
Landolt_Para_Comp_5700,LP5700,molar,669.1521891909533,measured
Landolt_Para_Comp_1546,LP1546,molar,360.1784467594211,measured
Landolt_Para_Comp_343,LP343,molar,610.7749194226292,measured
Landolt_Dia_Comp_2298,LD2298,molar,-16.056158033043822,measured
Landolt_Para_Comp_5898,LP5898,molar,109.5741709255156,measured
Landolt_Dia_Comp_2652,LD2652,molar,-56.00231479261235,measured
Landolt_Para_Comp_5238,LP5238,molar,44.7198076633656,measured
Landolt_Dia_Comp_2756,LD2756,molar,-64.58078308110811,measured
Landolt_Para_Comp_1964,LP1964,molar,66.83998840782255,measured
Landolt_Dia_Comp_1005,LD1005,molar,-37.695297080264,measured
Landolt_Dia_Comp_3693,LD3693,molar,-41.50329432163582,measured
Landolt_Para_Comp_2759,LP2759,molar,68.41324827813987,measured
Landolt_Dia_Comp_950,LD950,molar,-55.567944086050446,measured
Landolt_Para_Comp_195,LP195,molar,132.48000203902308,measured
Landolt_Dia_Comp_5179,LD5179,molar,-37.632413925392804,measured
Landolt_Para_Comp_4217,LP4217,molar,26.95007988295262,measured
Landolt_Dia_Comp_3204,LD3204,molar,-39.6153212262521,measured
Landolt_Dia_Comp_5624,LD5624,molar,-65.6984877575639,measured
Landolt_Para_Comp_3243,LP3243,molar,142.2751503146089,measured
Landolt_Para_Comp_5828,LP5828,molar,220.0773166465119,measured
Landolt_Dia_Comp_5540,LD5540,molar,-46.205639502414705,measured
Landolt_Para_Comp_1109,LP1109,molar,54.006633741519735,measured
Landolt_Para_Comp_1358,LP1358,molar,254.15078336030203,measured
Landolt_Dia_Comp_3893,LD3893,molar,-32.25031396819949,measured
Landolt_Para_Comp_1393,LP1393,molar,75.4180425390058,measured
Landolt_Para_Comp_2670,LP2670,molar,40.860766282529084,measured
Landolt_Para_Comp_5182,LP5182,molar,217.28214559128574,measured
Landolt_Dia_Comp_4205,LD4205,molar,-52.321916665117584,measured
Landolt_Para_Comp_4386,LP4386,molar,309.0706189946616,measured
Landolt_Dia_Comp_4396,LD4396,molar,-32.070494940236706,measured
Landolt_Para_Comp_4830,LP4830,molar,124.67108727124885,measured
Landolt_Para_Comp_2618,LP2618,molar,105.43587347069145,measured
Landolt_Dia_Comp_3734,LD3734,molar,-43.534899260930466,measured
Landolt_Dia_Comp_60,LD60,molar,-56.215194490191095,measured
Landolt_Dia_Comp_2196,LD2196,molar,-81.96488021093016,measured
Landolt_Para_Comp_5903,LP5903,molar,175.56975168071673,measured
Landolt_Dia_Comp_5881,LD5881,molar,-10.15998713885213,measured
Landolt_Dia_Comp_3639,LD3639,molar,-95.9445590886546,measured
Landolt_Para_Comp_3222,LP3222,molar,87.15936941737083,measured
Landolt_Dia_Comp_2018,LD2018,molar,-96.83225178709995,measured
Landolt_Dia_Comp_3173,LD3173,molar,-13.201355385521765,measured
Landolt_Para_Comp_2814,LP2814,molar,34.426835721154745,measured
Landolt_Para_Comp_5157,LP5157,molar,50.36963352127763,measured
Landolt_Para_Comp_4260,LP4260,molar,147.7399676059409,measured
Landolt_Para_Comp_374,LP374,molar,211.8673626428265,measured
