material,formula,type,chi_value_cgs
Dia_Comp_1302,D1302,molar,-52.747472764207906
Para_Comp_971,P971,molar,148.28623504420526
Para_Comp_998,P998,molar,81.17909181368056
Levitator_Proxy_1,L1,molar,-215.40083045161825
Para_Comp_194,P194,molar,157.36790578784948
Para_Comp_843,P843,molar,112.62010497472022
Para_Comp_671,P671,molar,15.650648040265107
Para_Comp_1224,P1224,molar,351.06064232162976
Dia_Comp_813,D813,molar,-38.04405409544564
Dia_Comp_1018,D1018,molar,-37.639288914767256
Dia_Comp_1376,D1376,molar,-32.83227841388018
Dia_Comp_154,D154,molar,-50.61591555510273
Dia_Comp_73,D73,molar,-9.30741640141434
Dia_Comp_1385,D1385,molar,-14.104450737968946
Para_Comp_621,P621,molar,239.36274675928289
Dia_Comp_1042,D1042,molar,-22.64537336487551
Para_Comp_1255,P1255,molar,82.70630098911035
Dia_Comp_1097,D1097,molar,-31.723631794269846
Dia_Comp_499,D499,molar,-24.67650845594328
Dia_Comp_1156,D1156,molar,-53.89473894861243
Para_Comp_367,P367,molar,264.9253454219014
Dia_Comp_940,D940,molar,-21.592964508692937
Dia_Comp_936,D936,molar,-32.764231997185355
Dia_Comp_717,D717,molar,-47.30335721328447
Dia_Comp_468,D468,molar,-20.233554995599842
Para_Comp_324,P324,molar,306.2519122641112
Para_Comp_655,P655,molar,256.28872873358284
Para_Comp_90,P90,molar,31.562322840341263
Para_Comp_1101,P1101,molar,152.10751596428156
Para_Comp_1179,P1179,molar,101.48623130341898
Para_Comp_1263,P1263,molar,234.3757154712101
Para_Comp_955,P955,molar,80.51976461398252
Para_Comp_45,P45,molar,73.94383933451027
Dia_Comp_212,D212,molar,-66.77925029412219
Dia_Comp_160,D160,molar,-28.12576563493733
Para_Comp_100,P100,molar,324.63279690770355
Dia_Comp_211,D211,molar,-31.636690784339805
Para_Comp_1232,P1232,molar,36.77451914115454
Dia_Comp_92,D92,molar,-24.260309195604524
Dia_Comp_183,D183,molar,-46.68311240980321
Para_Comp_768,P768,molar,256.09488547007663
Dia_Comp_1197,D1197,molar,-64.37188082231572
Para_Comp_101,P101,molar,41.07430560499351
Para_Comp_1227,P1227,molar,80.52434653939096
Para_Comp_747,P747,molar,35.854758196865646
Para_Comp_813,P813,molar,37.77722933578899
Dia_Comp_870,D870,molar,-33.6330639882263
Dia_Comp_48,D48,molar,-39.93517342399423
Para_Comp_505,P505,molar,259.7266948582734
Dia_Comp_262,D262,molar,-8.462954334157182
Dia_Comp_945,D945,molar,-47.372769231933994
Dia_Comp_1123,D1123,molar,-65.80226749946624
Para_Comp_1336,P1336,molar,46.07972816587115
Para_Comp_1577,P1577,molar,164.67241672259908
Para_Comp_1100,P1100,molar,78.67385495082523
Dia_Comp_429,D429,molar,-27.807767485594304
Para_Comp_858,P858,molar,227.26863673413828
Dia_Comp_1125,D1125,molar,-45.57645624751143
Dia_Comp_117,D117,molar,-28.016051408053364
Dia_Comp_29,D29,molar,-43.476073801407715
Levitator_Proxy_35,L35,molar,-276.4286502954526
Dia_Comp_46,D46,molar,-39.25877719280465
Dia_Comp_214,D214,molar,-59.959235024455
Para_Comp_1023,P1023,molar,334.27799660874473
Dia_Comp_1239,D1239,molar,-52.804186573124014
Dia_Comp_668,D668,molar,-54.95817127145267
Para_Comp_1003,P1003,molar,48.94029029987656
Para_Comp_62,P62,molar,156.9754866919002
Para_Comp_390,P390,molar,159.75374461512146
Para_Comp_559,P559,molar,150.87259187598897
Para_Comp_1097,P1097,molar,135.73696356100334
Para_Comp_1333,P1333,molar,533.2821994824868
Dia_Comp_788,D788,molar,-43.46164267884891
Dia_Comp_1034,D1034,molar,-54.99482360541728
Para_Comp_388,P388,molar,127.87415314138309
Dia_Comp_1352,D1352,molar,-31.1911927480598
Para_Comp_1182,P1182,molar,341.529209090459
Levitator_Proxy_2,L2,molar,-269.0598568605216
Para_Comp_1178,P1178,molar,43.61297613710635
Para_Comp_567,P567,molar,102.57383725432493
Dia_Comp_1168,D1168,molar,-66.99897242209778
Para_Comp_414,P414,molar,167.04476914035
Dia_Comp_30,D30,molar,-46.67994339260646
Para_Comp_468,P468,molar,23.055117069576262
Levitator_Proxy_20,L20,molar,-318.8606014050372
Para_Comp_823,P823,molar,60.4950907521602
Para_Comp_1012,P1012,molar,301.29182905785296
Para_Comp_878,P878,molar,162.45796038198847
Para_Comp_1314,P1314,molar,79.751635337781
Para_Comp_619,P619,molar,21.638137674068425
Dia_Comp_662,D662,molar,-55.706440075604554
Dia_Comp_706,D706,molar,-27.64986970199007
Dia_Comp_269,D269,molar,-25.677098556361617
Para_Comp_796,P796,molar,26.389624498085375
Para_Comp_612,P612,molar,127.09074640050352
Para_Comp_239,P239,molar,256.90029748307126
Para_Comp_781,P781,molar,21.91971904327434
Para_Comp_735,P735,molar,329.4295655154423
Dia_Comp_9,D9,molar,-41.14226996219278
Para_Comp_103,P103,molar,100.65120716625187
Dia_Comp_221,D221,molar,-72.84144164259362
Dia_Comp_537,D537,molar,-33.11423580274109
Para_Comp_113,P113,molar,318.9349579369223
Para_Comp_1199,P1199,molar,310.4218352986121
Dia_Comp_750,D750,molar,-24.3893688048103
Para_Comp_1378,P1378,molar,83.56306572717656
Para_Comp_1459,P1459,molar,61.061189501494425
Para_Comp_1061,P1061,molar,51.65099867386878
Para_Comp_1572,P1572,molar,55.21615652309923
Dia_Comp_1093,D1093,molar,-37.379814314267605
Dia_Comp_570,D570,molar,-66.2582381287859
Dia_Comp_379,D379,molar,-39.620017143271184
Para_Comp_1503,P1503,molar,156.81927817545696
Para_Comp_1208,P1208,molar,573.6401520462377
Dia_Comp_1253,D1253,molar,-31.81173647361103
Para_Comp_224,P224,molar,21.67227595715
Para_Comp_708,P708,molar,73.65890843551114
Para_Comp_981,P981,molar,56.83761472762371
Dia_Comp_962,D962,molar,-31.027650747146623
Para_Comp_93,P93,molar,83.184653315774
Para_Comp_618,P618,molar,20.70125814886152
Para_Comp_666,P666,molar,152.77070167925802
Para_Comp_959,P959,molar,565.2573774489437
Dia_Comp_713,D713,molar,-27.003329912791713
Para_Comp_644,P644,molar,38.37296090876346
Para_Comp_169,P169,molar,35.99100530319516
Dia_Comp_869,D869,molar,-22.708355557328737
Dia_Comp_858,D858,molar,-34.1342229342203
Para_Comp_419,P419,molar,134.2539466921302
Dia_Comp_1186,D1186,molar,-47.35924320906883
Dia_Comp_258,D258,molar,-45.09752859961806
Para_Comp_525,P525,molar,26.37770739865211
Para_Comp_689,P689,molar,126.90299368459011
Para_Comp_34,P34,molar,49.594426417271364
Para_Comp_1024,P1024,molar,189.3817041342805
Para_Comp_1376,P1376,molar,75.18767861297955
Para_Comp_486,P486,molar,46.99551604287878
Dia_Comp_1277,D1277,molar,-28.55743599254218
Dia_Comp_609,D609,molar,-6.191673199182404
Para_Comp_1415,P1415,molar,11.334943047245435
Para_Comp_1187,P1187,molar,11.12953838408414
Para_Comp_117,P117,molar,109.86297466756223
Dia_Comp_976,D976,molar,-52.09540176451651
Para_Comp_1137,P1137,molar,687.4686907086427
Dia_Comp_1050,D1050,molar,-18.970709021053686
Dia_Comp_286,D286,molar,-37.3267994173259
Para_Comp_967,P967,molar,168.1882364653385
Dia_Comp_1341,D1341,molar,-45.30450664274202
Para_Comp_627,P627,molar,29.03943129130652
Levitator_Proxy_29,L29,molar,-314.73086593483015
Para_Comp_921,P921,molar,116.00356399478837
Para_Comp_76,P76,molar,19.676369910401718
Dia_Comp_932,D932,molar,-53.14265032598984
Dia_Comp_109,D109,molar,-56.758593443806554
Dia_Comp_60,D60,molar,-59.4164476819344
Para_Comp_1146,P1146,molar,307.932544664285
Dia_Comp_838,D838,molar,-28.379331125518327
Dia_Comp_1105,D1105,molar,-28.43272431054449
Para_Comp_786,P786,molar,19.889329515303977
Dia_Comp_512,D512,molar,-42.25689256832537
Dia_Comp_339,D339,molar,-8.702208084633888
Dia_Comp_753,D753,molar,-38.00967618704783
Para_Comp_334,P334,molar,21.567252573141904
Dia_Comp_1,D1,molar,-51.55499310943816
Dia_Comp_50,D50,molar,-43.94809160591468
Dia_Comp_1145,D1145,molar,-66.38373208695029
Para_Comp_1200,P1200,molar,46.86398476847957
Para_Comp_84,P84,molar,312.4196628109447
Para_Comp_916,P916,molar,202.6733177479139
Para_Comp_1006,P1006,molar,301.3308406783511
Dia_Comp_670,D670,molar,-37.773938227352716
Para_Comp_1483,P1483,molar,57.634300390035335
Dia_Comp_266,D266,molar,-54.28475981973831
Dia_Comp_34,D34,molar,-69.37359058903225
Para_Comp_1374,P1374,molar,62.18974949218267
Dia_Comp_1067,D1067,molar,-31.796934084024194
Dia_Comp_914,D914,molar,-43.24298462593042
Para_Comp_549,P549,molar,36.62293170975739
Dia_Comp_186,D186,molar,-34.369326626388286
Para_Comp_802,P802,molar,110.22336683720494
Para_Comp_471,P471,molar,13.181906329006756
Para_Comp_603,P603,molar,169.35185888933012
Para_Comp_1340,P1340,molar,23.540457732652253
Dia_Comp_113,D113,molar,-36.010372599527145
Dia_Comp_230,D230,molar,-27.20048901921801
Para_Comp_803,P803,molar,126.42835933287142
Para_Comp_276,P276,molar,30.296577434276493
Para_Comp_418,P418,molar,193.48473136445546
Para_Comp_751,P751,molar,87.07183151747037
Para_Comp_277,P277,molar,144.02437085164
Para_Comp_706,P706,molar,151.05641786569166
Para_Comp_1268,P1268,molar,197.8715665186047
Para_Comp_464,P464,molar,307.64253096582974
Dia_Comp_894,D894,molar,-45.49158019613937
Para_Comp_1398,P1398,molar,21.146177413666308
Para_Comp_1355,P1355,molar,241.56367402216924
Dia_Comp_177,D177,molar,-41.522104955237175
Para_Comp_933,P933,molar,74.89415498292911
Para_Comp_660,P660,molar,103.57184433464475
Para_Comp_1164,P1164,molar,151.81941299114072
Para_Comp_1426,P1426,molar,246.92946949848988
Dia_Comp_365,D365,molar,-43.518062082481975
Para_Comp_827,P827,molar,156.39062429664378
Dia_Comp_815,D815,molar,-34.765778186156545
Dia_Comp_1351,D1351,molar,-46.32265222760052
Dia_Comp_531,D531,molar,-48.61825450534745
Dia_Comp_359,D359,molar,-46.780404698699314
Para_Comp_359,P359,molar,119.5525483283519
Para_Comp_27,P27,molar,78.41500382758603
Dia_Comp_32,D32,molar,-46.16513640777215
Para_Comp_143,P143,molar,85.56547140903685
Dia_Comp_1161,D1161,molar,-28.89288161107863
